WijkenEnBuurten,ID,GeregistreerdeMisdrijven_1
BU18590410,35450,0
BU18590411,35463,10
BU18590412,35476,9
BU18590413,35489,10
BU18590414,35502,18
BU18590415,35515,3
BU18590416,35528,13
BU18590417,35541,11
BU18590418,35554,23
BU18760000,43614,66
BU18760001,43627,5
BU18760002,43640,2
BU18760004,43653,8
BU18760005,43666,7
BU18760006,43679,14
BU18760007,43692,0
BU18760008,43705,7
BU18760009,43718,3
BU18760100,43744,104
BU18760101,43757,7
BU18760102,43770,0
BU18760103,43783,37
BU18760104,43796,10
BU18760105,43809,19
BU18760200,43835,62
BU18760201,43848,5
BU18760202,43861,5
BU18760203,43874,2
BU18760204,43887,3
BU18760207,43900,12
BU18760208,43913,3
BU18760209,43926,18
BU18760300,43952,21
BU18760301,43965,1
BU18760302,43978,5
BU18760303,43991,5
BU18760304,44004,0
BU18760305,44017,7
BU18760306,44030,1
BU18760307,44043,9
BU18760308,44056,3
BU18760309,44069,6
BU18760310,44082,11
BU18760400,44108,11
BU18760401,44121,3
BU18760402,44134,5
BU18760403,44147,34
BU18760404,44160,5
BU18760405,44173,4
BU18760406,44186,13
BU18760407,44199,1
BU18760408,44212,13
BU18760409,44225,3
BU18760410,44238,5
BU18910000,50166,97
BU18910001,50179,14
BU18910002,50192,2
BU18910008,50205,3
BU18910009,50218,2
BU18910100,50244,10
BU18910101,50257,4
BU18910108,50270,2
BU18910109,50283,5
BU18910200,50309,92
BU18910201,50322,68
BU18910202,50335,6
BU18910208,50348,16
BU18910209,50361,2
BU18910300,50387,9
BU18910301,50400,0
BU18910309,50413,5
BU19010101,39506,2
BU19010102,39519,11
BU19010103,39532,51
BU19010104,39545,56
BU19010105,39558,40
BU19010106,39571,6
BU19010201,39597,12
BU19010202,39610,15
BU19010203,39623,4
BU19010204,39636,59
BU19010205,39649,55
BU19010206,39662,106
BU19010207,39675,7
BU19010209,39688,21
BU19010210,39701,32
BU19010211,39714,18
BU19010212,39727,54
BU19010213,39740,17
BU19010214,39753,13
BU19010215,39766,21
BU19010216,39779,28
BU19010217,39792,27
BU19010218,39805,9
BU19010219,39818,15
BU19010220,39831,13
BU19010301,39857,28
BU19010302,39870,28
BU19010401,39896,0
BU19010402,39909,3
BU19010403,39922,3
BU19010404,39935,17
BU19010405,39948,303
BU19010501,39974,10
BU19010502,39987,13
BU19010503,40000,17
BU19010504,40013,24
BU19010505,40026,65
BU19010506,40039,27
BU19010507,40052,57
BU19010508,40065,23
BU19010509,40078,44
BU19010510,40091,0
BU19010511,40104,15
BU19010512,40117,5
BU19010513,40130,1
BU19010514,40143,3
BU19010515,40156,3
BU19010601,40182,1
BU19010602,40195,18
BU19010603,40208,1
BU19010604,40221,1
BU19010701,40247,5
BU19010702,40260,23
BU19010703,40273,16
BU19450000,31524,48
BU19450001,31537,31
BU19450002,31550,10
BU19450003,31563,5
BU19450100,31589,26
BU19450101,31602,30
BU19450102,31615,64
BU19450200,31641,37
BU19450201,31654,10
BU19450300,31680,9
BU19450301,31693,10
BU19450400,31719,2
BU19450500,31745,85
BU19450501,31758,76
BU19450502,31771,23
BU19450503,31784,26
BU19450504,31797,28
BU19450505,31810,66
BU19450506,31823,0
BU19450507,31836,6
BU19450508,31849,122
BU19450509,31862,14
BU19450510,31875,36
BU19450511,31888,15
BU19450600,31914,22
BU19450601,31927,11
BU19450700,31953,3
BU19450701,31966,6
BU19450800,31992,14
BU19450801,32005,0
BU19450802,32018,8
BU19450900,32044,46
BU19450901,32057,34
BU19450902,32070,0
BU19450903,32083,3
BU19450904,32096,0
BU19451000,32122,22
BU19451001,32135,0
BU19451002,32148,33
BU19451100,32174,5
BU19451200,32200,16
BU19540000,30900,168
BU19540001,30913,28
BU19540002,30926,22
BU19540003,30939,38
BU19540009,30952,16
BU19540100,30978,154
BU19540101,30991,10
BU19540102,31004,29
BU19540103,31017,64
BU19540104,31030,3
BU19540200,31056,21
BU19540201,31069,12
BU19540300,31095,76
BU19540301,31108,8
BU19540302,31121,9
BU19540400,31147,40
BU19540401,31160,15
BU19540402,31173,2
BU19540500,31199,48
BU19540501,31212,47
BU19540502,31225,50
BU19540503,31238,8
BU19540504,31251,15
BU19540505,31264,22
BU19540509,31277,18
BU19540600,31303,81
BU19540601,31316,76
BU19540602,31329,12
BU19540603,31342,19
BU19590101,10919,48
BU19590102,10932,28
BU19590103,10945,44
BU19590104,10958,31
BU19590105,10971,22
BU19590106,10984,39
BU19590107,10997,23
BU19590191,11010,1
BU19590192,11023,41
BU19590193,11036,3
BU19590194,11049,20
BU19590201,11075,85
BU19590202,11088,29
BU19590291,11101,22
BU19590301,11127,84
BU19590391,11140,31
BU19590392,11153,3
BU19590401,11179,67
BU19590402,11192,12
BU19590491,11205,151
BU19590492,11218,13
BU19590501,11244,60
BU19590591,11257,2
BU19590592,11270,3
BU19590601,11296,35
BU19590602,11309,71
BU19590603,11322,2
BU19590691,11335,14
BU19590701,11361,41
BU19590791,11374,8
BU19590801,11400,5
BU19590891,11413,2
BU19590901,11439,5
BU19590991,11452,1
BU19591001,11478,26
BU19591002,11491,11
BU19591091,11504,9
BU19591101,11530,49
BU19591191,11543,12
BU19591201,11569,45
BU19591202,11582,32
BU19591203,11595,3
BU19591291,11608,11
BU19591292,11621,10
BU19591301,11647,61
BU19591302,11660,15
BU19591303,11673,14
BU19591391,11686,0
BU19591401,11712,47
BU19591402,11725,51
BU19591403,11738,17
BU19591491,11751,12
BU19591492,11764,17
BU19591501,11790,4
BU19591591,11803,7
BU19591601,11829,11
BU19591691,11842,1
BU19591701,11868,15
BU19591791,11881,1
BU19591801,11907,1
BU19591891,11920,1
BU19591901,11946,23
BU19591991,11959,12
BU19790101,64752,155
BU19790202,64778,23
BU19790203,64791,55
BU19790204,64804,28
BU19790205,64817,2
BU19790221,64830,1
BU19790306,64856,11
BU19790307,64869,39
BU19790308,64882,7
BU19790309,64895,10
BU19790410,64921,21
BU19790411,64934,38
BU19790412,64947,22
BU19790413,64960,11
BU19790414,64973,11
BU19790415,64986,0
BU19800101,54014,23
BU19800102,54027,24
BU19800103,54040,15
BU19800104,54053,3
BU19800105,54066,28
BU19800201,54092,88
BU19800202,54105,42
BU19800203,54118,1
BU19800204,54131,4
BU19800205,54144,31
BU19800301,54170,65
BU19800302,54183,38
BU19800303,54196,20
BU19800304,54209,12
BU19800305,54222,15
BU19800306,54235,2
BU19800401,54261,80
BU19800402,54274,24
BU19800403,54287,41
BU19800404,54300,5
BU19800405,54313,0
BU19800406,54326,16
BU19800407,54339,5
BU19800501,54365,113
BU19800502,54378,29
BU19800503,54391,6
BU19800601,54417,11
BU19800602,54430,8
BU19801001,54456,145
BU19801101,54482,68
BU19801102,54495,25
BU19801201,54521,36
BU19801301,54547,42
BU19801302,54560,95
BU19801303,54573,28
BU19801401,54599,119
BU19801402,54612,47
BU19801501,54638,87
BU19801601,54664,88
BU19801701,54690,118
BU19801801,54716,268
BU19801802,54729,233
BU19801803,54742,61
BU19801901,54768,51
BU19801902,54781,1
BU19801903,54794,10
BU19802001,54820,44
BU19802002,54833,11
BU19802003,54846,27
BU19802004,54859,77
BU19802005,54872,15
BU19802101,54898,44
BU19802102,54911,16
BU19802201,54937,32
BU19802202,54950,30
BU19802301,54976,65
BU19802401,55002,71
BU19802402,55015,23
BU19802403,55028,21
BU19802501,55054,81
BU19802502,55067,82
BU19802503,55080,7
BU19802601,55106,49
BU19802602,55119,25
BU19802701,55145,32
BU19802702,55158,30
BU19802703,55171,45
BU19802801,55197,10
BU19802802,55210,13
