WijkenEnBuurten,ID,GeregistreerdeMisdrijven_1
BU17310802,419603398,6.0
BU17310809,419604165,18.0
BU17310900,419605699,144.0
BU17310901,419606466,0.0
BU17310909,419607233,20.0
BU17311000,419608767,4.0
BU17311001,419609534,4.0
BU17311009,419610301,2.0
BU17311100,419611835,12.0
BU17311109,419612602,8.0
BU17311200,419614136,16.0
BU17311209,419614903,10.0
BU17311309,419616437,0.0
BU17311400,419617971,10.0
BU17311409,419618738,8.0
BU17311500,419620272,2.0
BU17311509,419621039,10.0
BU17311600,419622573,0.0
BU17311601,419623340,2.0
BU17311602,419624107,4.0
BU17311609,419624874,16.0
BU17340101,421046125,9.0
BU17340102,421046892,146.0
BU17340103,421047659,59.0
BU17340104,421048426,46.0
BU17340201,421049960,12.0
BU17340202,421050727,62.0
BU17340203,421051494,134.0
BU17340204,421052261,10.0
BU17340205,421053028,22.0
BU17340206,421053795,37.0
BU17340207,421054562,61.0
BU17340301,421056096,39.0
BU17340302,421056863,8.0
BU17340303,421057630,121.0
BU17340304,421058397,31.0
BU17340305,421059164,46.0
BU17340306,421059931,52.0
BU17340401,421061465,10.0
BU17340402,421062232,106.0
BU17340501,421063766,58.0
BU17340502,421064533,42.0
BU17340503,421065300,12.0
BU17340504,421066067,67.0
BU17340505,421066834,27.0
BU17340601,421068368,108.0
BU17340602,421069135,20.0
BU17340603,421069902,34.0
BU17340701,421071436,51.0
BU17340702,421072203,13.0
BU17340703,421072970,62.0
BU17340704,421073737,8.0
BU17340705,421074504,9.0
BU17340706,421075271,0.0
BU17340801,421076805,12.0
BU17340802,421077572,6.0
BU17340803,421078339,0.0
BU17340804,421079106,4.0
BU17340901,421080640,42.0
BU17340902,421081407,87.0
BU17340903,421082174,10.0
BU17340904,421082941,31.0
BU17340905,421083708,0.0
BU17341001,421085242,6.0
BU17341002,421086009,24.0
BU17341003,421086776,12.0
BU17341004,421087543,16.0
BU17341005,421088310,0.0
BU17341006,421089077,52.0
BU17341101,421090611,94.0
BU17341102,421091378,6.0
BU17341103,421092145,35.0
BU17341104,421092912,31.0
BU17341105,421093679,30.0
BU17341106,421094446,28.0
BU17341107,421095213,102.0
BU17341201,421096747,4.0
BU17341202,421097514,22.0
BU17341301,421099048,2.0
BU17341302,421099815,10.0
BU17341401,421101349,18.0
BU17341402,421102116,6.0
BU17341403,421102883,2.0
BU17341404,421103650,0.0
BU17341405,421104417,6.0
BU17341501,421105951,16.0
BU17341502,421106718,30.0
BU17341503,421107485,42.0
BU17341504,421108252,74.0
BU17341505,421109019,4.0
BU17341506,421109786,16.0
BU17341507,421110553,33.0
BU17341601,421112087,6.0
BU17341602,421112854,12.0
BU17341603,421113621,75.0
BU17341701,421115155,8.0
BU17341702,421115922,10.0
BU17341704,421116689,8.0
BU17341705,421117456,14.0
BU17341706,421118223,35.0
BU17341801,421119757,12.0
BU17341802,421120524,45.0
BU17341803,421121291,0.0
BU17341804,421122058,22.0
BU17341805,421122825,26.0
BU17341806,421123592,16.0
BU17341807,421124359,51.0
BU17341808,421125126,15.0
BU17341809,421125893,0.0
BU17341810,421126660,2.0
BU17341903,421128194,0.0
BU17350000,417624538,293.0
BU17350001,417625305,56.0
BU17350002,417626072,10.0
BU17350003,417626839,44.0
BU17350004,417627606,32.0
BU17350005,417628373,42.0
BU17350006,417629140,22.0
BU17350007,417629907,14.0
BU17350008,417630674,6.0
BU17350009,417631441,2.0
BU17350100,417632975,24.0
BU17350101,417633742,52.0
BU17350102,417634509,16.0
BU17350109,417635276,75.0
BU17350200,417636810,122.0
BU17350206,417637577,19.0
BU17350207,417638344,28.0
BU17350208,417639111,20.0
BU17350209,417639878,125.0
BU17350309,417641412,6.0
BU17350407,417642946,14.0
BU17350408,417643713,10.0
BU17350409,417644480,3.0
BU17350500,417646014,28.0
BU17350501,417646781,14.0
BU17350508,417647548,4.0
BU17350509,417648315,38.0
BU17350600,417649849,52.0
BU17350601,417650616,14.0
BU17350602,417651383,10.0
BU17350603,417652150,24.0
BU17350604,417652917,38.0
BU17350605,417653684,40.0
BU17350606,417654451,36.0
BU17350607,417655218,19.0
BU17350608,417655985,18.0
BU17350609,417656752,50.0
BU17350700,417658286,20.0
BU17350709,417659053,28.0
BU17350800,417660587,49.0
BU17350805,417661354,30.0
BU17350806,417662121,12.0
BU17350807,417662888,20.0
BU17350808,417663655,14.0
BU17350809,417664422,10.0
BU17350900,417665956,39.0
BU17350908,417666723,21.0
BU17350909,417667490,32.0
BU17400000,419898693,233.0
BU17400001,419899460,208.0
BU17400006,419900227,36.0
BU17400007,419900994,48.0
BU17400008,419901761,16.0
BU17400009,419902528,50.0
BU17400100,419904062,135.0
BU17400101,419904829,26.0
BU17400102,419905596,36.0
BU17400103,419906363,2.0
BU17400106,419907130,0.0
BU17400107,419907897,88.0
BU17400108,419908664,8.0
BU17400109,419909431,164.0
BU17400200,419910965,155.0
BU17400201,419911732,2.0
BU17400208,419912499,36.0
BU17400209,419913266,79.0
BU17420000,421496354,227.0
BU17420004,421497121,44.0
BU17420005,421497888,20.0
BU17420006,421498655,14.0
BU17420007,421499422,58.0
BU17420008,421500189,20.0
BU17420207,421501723,10.0
BU17420208,421502490,30.0
BU17420209,421503257,24.0
BU17420301,421504791,48.0
BU17420302,421505558,6.0
BU17420303,421506325,12.0
BU17420304,421507092,10.0
BU17420305,421507859,14.0
BU17420308,421508626,10.0
BU17420309,421509393,14.0
BU17420310,421510160,107.0
BU17420311,421510927,39.0
BU17420401,421512461,6.0
BU17420402,421513228,20.0
BU17420500,421514762,22.0
BU17420501,421515529,14.0
BU17420502,421516296,181.0
BU17420503,421517063,8.0
BU17420504,421517830,18.0
BU17420505,421518597,30.0
BU17420506,421519364,14.0
BU17420507,421520131,2.0
BU17420508,421520898,6.0
BU17420509,421521665,13.0
BU17420701,421523199,128.0
BU17420801,421524733,12.0
BU17420901,421526267,43.0
BU17420902,421527034,104.0
BU17420904,421527801,55.0
BU17421001,421529335,12.0
BU17421002,421530102,48.0
BU17421003,421530869,0.0
BU17421004,421531636,56.0
BU17421005,421532403,36.0
BU17421006,421533170,67.0
BU17421007,421533937,50.0
BU17421106,421535471,43.0
BU17421107,421536238,4.0
BU17421108,421537005,14.0
BU17421109,421537772,35.0
BU17710000,415900322,703.0
BU17710001,415901089,150.0
BU17710002,415901856,180.0
BU17710003,415902623,178.0
BU17710004,415903390,220.0
BU17710005,415904157,266.0
BU17710006,415904924,364.0
BU17710007,415905691,113.0
BU17710008,415906458,0.0
BU17710009,415907225,82.0
BU17710110,415908759,214.0
BU17710111,415909526,159.0
BU17710112,415910293,145.0
BU17710113,415911060,61.0
BU17710114,415911827,128.0
BU17730111,420587459,50.0
BU17730112,420588226,62.0
BU17730113,420588993,105.0
BU17730114,420589760,41.0
BU17730115,420590527,10.0
BU17730216,420592061,194.0
BU17730217,420592828,69.0
BU17730218,420593595,49.0
BU17730219,420594362,4.0
BU17730320,420595896,12.0
BU17730321,420596663,16.0
BU17730422,420598197,32.0
BU17730423,420598964,12.0
BU17730524,420600498,2.0
BU17730525,420601265,16.0
BU17730626,420602799,19.0
BU17730727,420604333,18.0
BU17730728,420605100,20.0
BU17730829,420606634,8.0
BU17730930,420608168,26.0
BU17731031,420609702,0.0
BU17731132,420611236,8.0
BU17731233,420612770,22.0
BU17741010,414710705,79.0
BU17741011,414711472,36.0
BU17741012,414712239,12.0
BU17741013,414713006,18.0
BU17741014,414713773,37.0
BU17741015,414714540,42.0
BU17741017,414715307,8.0
BU17741020,414716074,18.0
BU17741021,414716841,10.0
BU17741050,414717608,10.0
BU17741051,414718375,6.0
BU17741099,414719142,18.0
BU17741110,414720676,10.0
BU17741198,414721443,4.0
BU17741199,414722210,14.0
BU17741210,414723744,8.0
BU17741299,414724511,6.0
BU17741398,414726045,2.0
BU17741399,414726812,14.0
BU17741410,414728346,16.0
BU17741499,414729113,54.0
BU17741510,414730647,14.0
BU17741511,414731414,46.0
BU17741512,414732181,10.0
BU17741513,414732948,22.0
BU17741514,414733715,2.0
BU17741515,414734482,10.0
BU17741516,414735249,12.0
BU17741550,414736016,11.0
BU17741598,414736783,6.0
BU17741599,414737550,4.0
BU17741610,414739084,36.0
BU17741611,414739851,16.0
BU17741612,414740618,18.0
BU17741613,414741385,4.0
BU17741614,414742152,2.0
BU17741650,414742919,6.0
BU17741699,414743686,16.0
BU17741710,414745220,32.0
BU17741799,414745987,18.0
BU17741810,414747521,65.0
BU17741899,414748288,85.0
BU17741910,414749822,36.0
BU17741999,414750589,99.0
BU17742099,414752123,6.0
BU17742199,414753657,14.0
BU17830101,424647190,681.0
BU17830103,424647957,146.0
BU17830105,424648724,51.0
BU17830111,424649491,82.0
BU17830113,424650258,116.0
BU17830151,424651025,42.0
BU17830154,424651792,28.0
BU17830155,424652559,94.0
BU17830157,424653326,48.0
BU17830158,424654093,16.0
BU17830159,424654860,32.0
BU17830160,424655627,73.0
BU17830161,424656394,76.0
BU17830201,424657928,80.0
BU17830207,424658695,110.0
BU17830211,424659462,77.0
BU17830251,424660229,40.0
BU17830253,424660996,34.0
BU17830256,424661763,86.0
BU17830257,424662530,158.0
BU17830301,424664064,119.0
BU17830306,424664831,8.0
BU17830351,424665598,130.0
BU17830352,424666365,70.0
BU17830401,424667899,236.0
BU17830402,424668666,88.0
BU17830403,424669433,80.0
BU17830404,424670200,90.0
BU17830405,424670967,59.0
BU17830406,424671734,52.0
BU17830407,424672501,66.0
BU17830408,424673268,59.0
BU17830409,424674035,78.0
BU17830410,424674802,20.0
BU17830420,424675569,244.0
BU17830421,424676336,28.0
BU17830480,424677103,54.0
BU17830502,424678637,162.0
BU17830504,424679404,103.0
BU17830505,424680171,103.0
BU17830506,424680938,49.0
BU17830507,424681705,51.0
BU17830508,424682472,28.0
BU17830509,424683239,86.0
BU17830510,424684006,16.0
BU17830511,424684773,32.0
BU17830512,424685540,27.0
BU17830601,424687074,169.0
BU17830602,424687841,120.0
BU17830603,424688608,22.0
BU17830606,424689375,191.0
BU17830607,424690142,60.0
BU17830608,424690909,114.0
BU17830609,424691676,178.0
BU17830610,424692443,144.0
BU17830611,424693210,98.0
BU17830612,424693977,401.0
BU17830701,424695511,143.0
BU17830702,424696278,39.0
BU17830703,424697045,121.0
BU17830704,424697812,8.0
BU17830710,424698579,87.0
BU17830711,424699346,20.0
BU17830712,424700113,125.0
BU17830713,424700880,32.0
BU17830714,424701647,70.0
BU17830801,424703181,116.0
BU17830802,424703948,18.0
BU17830803,424704715,95.0
BU17830901,424706249,80.0
BU17830902,424707016,89.0
BU17830903,424707783,71.0
BU17830904,424708550,54.0
BU17830905,424709317,8.0
BU17830906,424710084,42.0
BU17830907,424710851,38.0
BU17831001,424712385,29.0
BU18420000,419564281,153.0
BU18420001,419565048,436.0
BU18420002,419565815,78.0
BU18420004,419566582,4.0
BU18420005,419567349,38.0
BU18420007,419568116,0.0
BU18420009,419568883,235.0
BU18420100,419570417,198.0
BU18420101,419571184,52.0
BU18420103,419571951,26.0
BU18420106,419572718,44.0
BU18420108,419573485,10.0
BU18420109,419574252,20.0
BU18590000,413491175,82.0
BU18590002,413491942,35.0
BU18590003,413492709,20.0
BU18590004,413493476,6.0
BU18590005,413494243,2.0
BU18590006,413495010,4.0
BU18590007,413495777,29.0
BU18590008,413496544,84.0
BU18590009,413497311,24.0
BU18590010,413498078,12.0
BU18590011,413498845,47.0
BU18590012,413499612,40.0
BU18590013,413500379,24.0
BU18590014,413501146,4.0
BU18590015,413501913,33.0
BU18590016,413502680,41.0
BU18590017,413503447,4.0
BU18590018,413504214,24.0
BU18590102,413505748,7.0
BU18590104,413506515,26.0
BU18590105,413507282,6.0
BU18590106,413508049,47.0
BU18590107,413508816,32.0
BU18590108,413509583,18.0
BU18590109,413510350,79.0
BU18590110,413511117,42.0
BU18590111,413511884,8.0
BU18590112,413512651,42.0
BU18590113,413513418,17.0
BU18590114,413514185,33.0
BU18590115,413514952,8.0
BU18590116,413515719,122.0
BU18590117,413516486,10.0
BU18590118,413517253,0.0
BU18590119,413518020,77.0
BU18590120,413518787,30.0
BU18590121,413519554,4.0
BU18590122,413520321,10.0
BU18590123,413521088,23.0
BU18590124,413521855,20.0
BU18590200,413523389,20.0
BU18590206,413524156,10.0
BU18590207,413524923,34.0
BU18590209,413525690,4.0
BU18590301,413527224,2.0
BU18590302,413527991,10.0
BU18590307,413528758,34.0
BU18590308,413529525,20.0
BU18590309,413530292,52.0
BU18590310,413531059,33.0
BU18590311,413531826,11.0
BU18590312,413532593,42.0
BU18590313,413533360,0.0
BU18590314,413534127,38.0
BU18590315,413534894,45.0
BU18590316,413535661,38.0
BU18590317,413536428,24.0
BU18590318,413537195,50.0
BU18590319,413537962,36.0
BU18590405,413539496,51.0
BU18590406,413540263,20.0
BU18590407,413541030,6.0
BU18590408,413541797,20.0
BU18590410,413542564,0.0
BU18590411,413543331,18.0
BU18590412,413544098,17.0
BU18590413,413544865,17.0
BU18590414,413545632,36.0
BU18590415,413546399,6.0
BU18590416,413547166,26.0
BU18590417,413547933,22.0
BU18590418,413548700,44.0
BU18760000,414024240,128.0
BU18760001,414025007,9.0
BU18760002,414025774,4.0
BU18760004,414026541,15.0
BU18760005,414027308,13.0
BU18760006,414028075,27.0
BU18760007,414028842,0.0
BU18760008,414029609,14.0
BU18760009,414030376,6.0
BU18760100,414031910,189.0
BU18760101,414032677,14.0
BU18760102,414033444,0.0
BU18760103,414034211,73.0
BU18760104,414034978,20.0
BU18760105,414035745,38.0
BU18760200,414037279,122.0
BU18760201,414038046,10.0
BU18760202,414038813,9.0
BU18760203,414039580,4.0
BU18760204,414040347,6.0
BU18760207,414041114,24.0
BU18760208,414041881,5.0
BU18760209,414042648,36.0
BU18760300,414044182,42.0
BU18760301,414044949,2.0
BU18760302,414045716,10.0
BU18760303,414046483,10.0
BU18760304,414047250,0.0
BU18760305,414048017,14.0
BU18760306,414048784,2.0
BU18760307,414049551,17.0
BU18760308,414050318,5.0
BU18760309,414051085,11.0
BU18760310,414051852,21.0
BU18760400,414053386,22.0
BU18760401,414054153,6.0
BU18760402,414054920,10.0
BU18760403,414055687,64.0
BU18760404,414056454,10.0
BU18760405,414057221,8.0
BU18760406,414057988,26.0
BU18760407,414058755,2.0
BU18760408,414059522,25.0
BU18760409,414060289,6.0
BU18760410,414061056,10.0
BU18830001,422044759,435.0
BU18830008,422045526,376.0
BU18830100,422047060,1361.0
BU18830101,422047827,218.0
BU18830102,422048594,463.0
BU18830103,422049361,254.0
BU18830109,422050128,37.0
BU18830200,422051662,182.0
BU18830201,422052429,190.0
BU18830202,422053196,300.0
BU18830203,422053963,250.0
BU18830204,422054730,98.0
BU18830205,422055497,299.0
BU18830208,422056264,111.0
BU18830209,422057031,48.0
BU18830300,422058565,207.0
BU18830301,422059332,54.0
BU18830400,422060866,33.0
BU18830401,422061633,158.0
BU18830402,422062400,68.0
BU18830501,422063934,798.0
BU18830502,422064701,473.0
BU18830503,422065468,1043.0
BU18830504,422066235,603.0
BU18830505,422067002,411.0
BU18830506,422067769,403.0
BU18830507,422068536,128.0
BU18830601,422070070,67.0
BU18830602,422070837,117.0
BU18830603,422071604,158.0
BU18830604,422072371,108.0
BU18830606,422073138,116.0
BU18830607,422073905,86.0
BU18830609,422074672,92.0
BU18830700,422076206,70.0
BU18830701,422076973,24.0
BU18830702,422077740,98.0
BU18840000,418126923,181.0
BU18840001,418127690,74.0
BU18840002,418128457,150.0
BU18840003,418129224,54.0
BU18840004,418129991,88.0
BU18840101,418131525,26.0
BU18840102,418132292,66.0
BU18840104,418133059,16.0
BU18840105,418133826,20.0
BU18840107,418134593,64.0
BU18840109,418135360,43.0
BU18840200,418136894,54.0
BU18840201,418137661,2.0
BU18840202,418138428,50.0
BU18840203,418139195,55.0
BU18840207,418139962,20.0
BU18840208,418140729,28.0
BU18840209,418141496,14.0
BU18840300,418143030,60.0
BU18840309,418143797,2.0
BU18840400,418145331,70.0
BU18840402,418146098,12.0
BU18840404,418146865,4.0
BU18840405,418147632,36.0
BU18840407,418148399,6.0
BU18840408,418149166,49.0
BU18840409,418149933,22.0
BU18910000,414410808,190.0
BU18910001,414411575,27.0
BU18910002,414412342,4.0
BU18910008,414413109,6.0
BU18910009,414413876,4.0
BU18910100,414415410,20.0
BU18910101,414416177,8.0
BU18910108,414416944,4.0
BU18910109,414417711,10.0
BU18910200,414419245,181.0
BU18910201,414420012,134.0
BU18910202,414420779,12.0
BU18910208,414421546,31.0
BU18910209,414422313,4.0
BU18910300,414423847,18.0
BU18910301,414424614,0.0
BU18910309,414425381,10.0
BU18920101,425369704,62.0
BU18920102,425370471,0.0
BU18920103,425371238,15.0
BU18920104,425372005,56.0
BU18920105,425372772,18.0
BU18920106,425373539,20.0
BU18920107,425374306,25.0
BU18920191,425375073,6.0
BU18920201,425376607,42.0
BU18920202,425377374,25.0
BU18920203,425378141,47.0
BU18920204,425378908,20.0
BU18920205,425379675,24.0
BU18920206,425380442,45.0
BU18920207,425381209,6.0
BU18920208,425381976,7.0
BU18920209,425382743,44.0
BU18920210,425383510,0.0
BU18920211,425384277,101.0
BU18920291,425385044,26.0
BU18920292,425385811,150.0
BU18920293,425386578,30.0
BU18920301,425388112,105.0
BU18920302,425388879,27.0
BU18920303,425389646,39.0
BU18920304,425390413,115.0
BU18920305,425391180,8.0
BU18920306,425391947,12.0
BU18920307,425392714,8.0
BU18920308,425393481,16.0
BU18920309,425394248,28.0
BU18920310,425395015,46.0
BU18920311,425395782,34.0
BU18920399,425396549,221.0
BU18920401,425398083,18.0
BU18920402,425398850,26.0
BU18920403,425399617,52.0
BU18920404,425400384,63.0
BU18920405,425401151,27.0
BU18920406,425401918,12.0
BU18920407,425402685,15.0
BU18920408,425403452,97.0
BU18920409,425404219,94.0
BU18920410,425404986,79.0
BU18920411,425405753,112.0
BU18920412,425406520,37.0
BU18920413,425407287,62.0
BU18920414,425408054,70.0
BU18920415,425408821,173.0
BU18920416,425409588,148.0
BU18920491,425410355,100.0
BU18920492,425411122,72.0
BU18920493,425411889,684.0
BU18940101,421164243,255.0
BU18940102,421165010,104.0
BU18940103,421165777,51.0
BU18940104,421166544,44.0
BU18940105,421167311,42.0
BU18940106,421168078,6.0
BU18940107,421168845,34.0
BU18940108,421169612,14.0
BU18940201,421171146,91.0
BU18940202,421171913,16.0
BU18940204,421172680,8.0
BU18940208,421173447,26.0
BU18940301,421174981,140.0
BU18940302,421175748,65.0
BU18940303,421176515,16.0
BU18940304,421177282,170.0
BU18940305,421178049,66.0
BU18940306,421178816,16.0
BU18940307,421179583,12.0
BU18940401,421181117,104.0
BU18940402,421181884,4.0
BU18940403,421182651,16.0
BU18940404,421183418,92.0
BU18940406,421184185,6.0
BU18940408,421184952,75.0
BU18940409,421185719,17.0
BU18940501,421187253,100.0
BU18940502,421188020,16.0
BU18940503,421188787,30.0
BU18940504,421189554,29.0
BU18940506,421190321,18.0
BU18940507,421191088,10.0
BU18940508,421191855,30.0
BU18940509,421192622,14.0
BU18940601,421194156,18.0
BU18940602,421194923,20.0
BU18940701,421196457,14.0
BU18940702,421197224,10.0
BU18940801,421198758,135.0
BU18940802,421199525,32.0
BU18940803,421200292,39.0
BU18940804,421201059,47.0
BU18940805,421201826,14.0
BU18940901,421203360,26.0
BU18940902,421204127,6.0
BU18940903,421204894,6.0
BU18940904,421205661,12.0
BU18941001,421207195,24.0
BU18941002,421207962,20.0
BU18941101,421209496,30.0
BU18941102,421210263,22.0
BU18941103,421211030,13.0
BU18941104,421211797,16.0
BU18950000,420494652,883.0
BU18950001,420495419,348.0
BU18950002,420496186,148.0
BU18950003,420496953,209.0
BU18950004,420497720,12.0
BU18950005,420498487,35.0
BU18950006,420499254,118.0
BU18950007,420500021,42.0
BU18950008,420500788,225.0
BU18950009,420501555,57.0
BU18950100,420503089,38.0
BU18950101,420503856,20.0
BU18950102,420504623,10.0
BU18950103,420505390,14.0
BU18950104,420506157,68.0
BU18950200,420507691,18.0
BU18950209,420508458,0.0
BU18950300,420509992,40.0
BU18950301,420510759,30.0
BU18950302,420511526,10.0
BU18950309,420512293,50.0
BU18950400,420513827,32.0
BU18950500,420515361,26.0
BU18950501,420516128,39.0
BU18950502,420516895,36.0
BU18950600,420518429,135.0
BU18950601,420519196,61.0
BU18950602,420519963,58.0
BU18950603,420520730,54.0
BU18950604,420521497,16.0
BU18950605,420522264,1.0
BU18950700,420523798,58.0
BU18950708,420524565,30.0
BU18950709,420525332,2.0
BU18950800,420526866,10.0
BU18950801,420527633,0.0
BU18950802,420528400,0.0
BU18950803,420529167,12.0
BU18950809,420529934,38.0
BU18950900,420531468,69.0
BU18950901,420532235,35.0
BU18950902,420533002,14.0
BU18950903,420533769,8.0
BU18950904,420534536,14.0
BU18950905,420535303,4.0
BU18950907,420536070,4.0
BU18950909,420536837,20.0
BU18951000,420538371,44.0
BU18951001,420539138,8.0
BU18951009,420539905,10.0
BU18960000,425456375,41.0
BU18960001,425457142,55.0
BU18960008,425457909,2.0
BU18960009,425458676,2.0
BU18960010,425459443,41.0
BU18960011,425460210,22.0
BU18960012,425460977,44.0
BU18960013,425461744,50.0
BU18960014,425462511,26.0
BU18960100,425464045,14.0
BU18960101,425464812,0.0
BU18960108,425465579,20.0
BU18960109,425466346,0.0
BU18960200,425467880,73.0
BU18960201,425468647,20.0
BU18960202,425469414,28.0
BU18960203,425470181,33.0
BU18960204,425470948,40.0
BU18960205,425471715,24.0
BU18960206,425472482,18.0
BU18960207,425473249,14.0
BU18960307,425474783,8.0
BU18960310,425475550,12.0
BU18960400,425477084,79.0
BU18960402,425477851,37.0
BU18960403,425478618,22.0
BU18960404,425479385,33.0
BU18960405,425480152,15.0
BU18960406,425480919,46.0
BU18960407,425481686,12.0
BU18960408,425482453,8.0
BU18960409,425483220,8.0
BU18960410,425483987,15.0
BU18960500,425485521,6.0
BU19000000,422562484,107.0
BU19000001,422563251,104.0
BU19000002,422564018,128.0
BU19000003,422564785,30.0
BU19000004,422565552,145.0
BU19000009,422566319,30.0
BU19000101,422567853,533.0
BU19000102,422568620,189.0
BU19000103,422569387,139.0
BU19000104,422570154,123.0
BU19000105,422570921,411.0
BU19000106,422571688,104.0
BU19000107,422572455,103.0
BU19000108,422573222,142.0
BU19000109,422573989,54.0
BU19000110,422574756,97.0
BU19000111,422575523,55.0
BU19000112,422576290,60.0
BU19000113,422577057,233.0
BU19000114,422577824,269.0
BU19000115,422578591,255.0
BU19000116,422579358,107.0
BU19000117,422580125,156.0
BU19000118,422580892,36.0
BU19000119,422581659,8.0
BU19000120,422582426,23.0
BU19000200,422583960,195.0
BU19000201,422584727,0.0
BU19000202,422585494,36.0
BU19000208,422586261,19.0
BU19000209,422587028,4.0
BU19000300,422588562,82.0
BU19000301,422589329,4.0
BU19000302,422590096,8.0
BU19000308,422590863,14.0
BU19000309,422591630,2.0
BU19000400,422593164,9.0
BU19000401,422593931,8.0
BU19000402,422594698,0.0
BU19000403,422595465,22.0
BU19000408,422596232,6.0
BU19000409,422596999,12.0
BU19000500,422598533,20.0
BU19000501,422599300,68.0
BU19000502,422600067,16.0
BU19000503,422600834,6.0
BU19000600,422602368,80.0
BU19000602,422603135,20.0
BU19000603,422603902,6.0
BU19000607,422604669,14.0
BU19000608,422605436,8.0
BU19000609,422606203,2.0
BU19000700,422607737,38.0
BU19000701,422608504,2.0
BU19000702,422609271,6.0
BU19000706,422610038,12.0
BU19000707,422610805,0.0
BU19000708,422611572,0.0
BU19000800,422613106,10.0
BU19000801,422613873,2.0
BU19000802,422614640,0.0
BU19000804,422615407,0.0
BU19000808,422616174,0.0
BU19000809,422616941,0.0
BU19000900,422618475,4.0
BU19000901,422619242,24.0
BU19000902,422620009,6.0
BU19000903,422620776,2.0
BU19000904,422621543,0.0
BU19000905,422622310,0.0
BU19000906,422623077,0.0
BU19000907,422623844,12.0
BU19000908,422624611,4.0
BU19000909,422625378,4.0
BU19001000,422626912,0.0
BU19001001,422627679,18.0
BU19001002,422628446,8.0
BU19001003,422629213,0.0
BU19001007,422629980,0.0
BU19001008,422630747,20.0
BU19001100,422632281,46.0
BU19001101,422633048,14.0
BU19001108,422633815,4.0
BU19001109,422634582,4.0
BU19001200,422636116,10.0
BU19001201,422636883,4.0
BU19001202,422637650,2.0
BU19001203,422638417,0.0
BU19001204,422639184,4.0
BU19001208,422639951,0.0
BU19001209,422640718,0.0
BU19001300,422642252,87.0
BU19001301,422643019,16.0
BU19001302,422643786,6.0
BU19001303,422644553,36.0
BU19001306,422645320,18.0
BU19001307,422646087,2.0
BU19001308,422646854,6.0
BU19001309,422647621,0.0
BU19001400,422649155,2.0
BU19001401,422649922,0.0
BU19001402,422650689,8.0
BU19001403,422651456,2.0
BU19001404,422652223,2.0
BU19001405,422652990,0.0
BU19001406,422653757,0.0
BU19001407,422654524,2.0
BU19001408,422655291,0.0
BU19001409,422656058,0.0
BU19001500,422657592,20.0
BU19001501,422658359,14.0
BU19001502,422659126,6.0
BU19001503,422659893,6.0
BU19001509,422660660,18.0
BU19001600,422662194,14.0
BU19001601,422662961,0.0
BU19001602,422663728,0.0
BU19001603,422664495,2.0
BU19001604,422665262,4.0
BU19001606,422666029,4.0
BU19001607,422666796,2.0
BU19001608,422667563,9.0
BU19001700,422669097,129.0
BU19001709,422669864,6.0
BU19001800,422671398,22.0
BU19001801,422672165,2.0
BU19001802,422672932,0.0
BU19001803,422673699,2.0
BU19001804,422674466,2.0
BU19001808,422675233,2.0
BU19001809,422676000,0.0
BU19001900,422677534,28.0
BU19001901,422678301,6.0
BU19001902,422679068,2.0
BU19001903,422679835,2.0
BU19001904,422680602,6.0
BU19002001,422682136,62.0
BU19002002,422682903,19.0
BU19002003,422683670,0.0
BU19002004,422684437,8.0
BU19002005,422685204,10.0
BU19002006,422685971,0.0
BU19002007,422686738,2.0
BU19002008,422687505,6.0
BU19002009,422688272,10.0
BU19002010,422689039,4.0
BU19002011,422689806,2.0
BU19002012,422690573,0.0
BU19002013,422691340,0.0
BU19002014,422692107,0.0
BU19002015,422692874,5.0
BU19002016,422693641,14.0
BU19002017,422694408,8.0
BU19002018,422695175,4.0
BU19002019,422695942,2.0
BU19010101,413781868,4.0
BU19010102,413782635,22.0
BU19010103,413783402,102.0
BU19010104,413784169,110.0
BU19010105,413784936,79.0
BU19010106,413785703,12.0
BU19010201,413787237,20.0
BU19010202,413788004,30.0
BU19010203,413788771,8.0
BU19010204,413789538,118.0
BU19010205,413790305,110.0
BU19010206,413791072,208.0
BU19010207,413791839,13.0
BU19010209,413792606,42.0
BU19010210,413793373,64.0
BU19010211,413794140,36.0
BU19010212,413794907,107.0
BU19010213,413795674,33.0
BU19010214,413796441,26.0
BU19010215,413797208,42.0
BU19010216,413797975,56.0
BU19010217,413798742,53.0
BU19010218,413799509,18.0
BU19010219,413800276,30.0
BU19010220,413801043,26.0
BU19010301,413802577,54.0
BU19010302,413803344,56.0
BU19010401,413804878,0.0
BU19010402,413805645,5.0
BU19010403,413806412,6.0
BU19010404,413807179,32.0
BU19010405,413807946,604.0
BU19010501,413809480,20.0
BU19010502,413810247,25.0
BU19010503,413811014,34.0
BU19010504,413811781,48.0
BU19010505,413812548,129.0
BU19010506,413813315,54.0
BU19010507,413814082,113.0
BU19010508,413814849,46.0
BU19010509,413815616,88.0
BU19010510,413816383,0.0
BU19010511,413817150,30.0
BU19010512,413817917,10.0
BU19010513,413818684,2.0
BU19010514,413819451,6.0
BU19010515,413820218,6.0
BU19010601,413821752,2.0
BU19010602,413822519,36.0
BU19010603,413823286,2.0
BU19010604,413824053,2.0
BU19010701,413825587,10.0
BU19010702,413826354,46.0
BU19010703,413827121,32.0
BU19030000,415381063,207.0
BU19030001,415381830,75.0
BU19030002,415382597,17.0
